,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,Plusminus
395,Malik Monk,SAC,2022-2023,69,60.86956521739131,22.52173913043478,13.623188405797102,0.6048906048906049,4.6521739130434785,10.405797101449275,44.70752089136491,1.8405797101449275,5.188405797101449,35.47486033519553,2.4782608695652173,2.7971014492753623,88.60103626943005,0.4492753623188406,2.2028985507246377,2.652173913043478,3.9130434782608696,0.6231884057971014,0.2608695652173913,1.9420289855072463,1.6666666666666667,34
396,Darius Garland,CLE,2022-2023,63,57.14285714285714,35.17460317460318,21.857142857142858,0.6213898916967509,7.619047619047619,16.19047619047619,47.05882352941176,2.5396825396825395,6.111111111111111,41.55844155844156,4.079365079365079,4.777777777777778,85.38205980066445,0.4126984126984127,2.2857142857142856,2.6984126984126986,7.809523809523809,1.2698412698412698,0.1111111111111111,2.9206349206349205,2.111111111111111,387
397,Jordan Goodwin,WAS,2022-2023,52,36.53846153846153,16.846153846153847,5.711538461538462,0.339041095890411,2.1923076923076925,4.865384615384615,45.059288537549406,0.5576923076923077,1.5576923076923077,35.80246913580247,0.7692307692307693,1.0384615384615385,74.07407407407408,0.8846153846153846,2.1923076923076925,3.076923076923077,2.3461538461538463,0.9038461538461539,0.4230769230769231,0.8269230769230769,1.5769230769230769,-94
398,Evan Mobley,CLE,2022-2023,72,61.111111111111114,34.31944444444444,16.166666666666668,0.47106434641845407,6.597222222222222,11.972222222222221,55.10440835266821,0.2916666666666667,1.3472222222222223,21.649484536082475,2.6805555555555554,3.9305555555555554,68.19787985865725,2.3055555555555554,6.555555555555555,8.86111111111111,2.736111111111111,0.7777777777777778,1.3888888888888888,1.9722222222222223,2.861111111111111,273
399,AJ Griffin,ATL,2022-2023,64,46.875,19.3125,8.9375,0.4627831715210356,3.484375,7.421875,46.94736842105263,1.375,3.609375,38.095238095238095,0.59375,0.65625,90.47619047619048,0.484375,1.625,2.109375,0.953125,0.625,0.140625,0.5625,1.21875,31
400,Royce O'Neale,BKN,2022-2023,68,52.94117647058824,31.985294117647058,8.897058823529411,0.27816091954022987,3.0294117647058822,7.794117647058823,38.86792452830189,2.1470588235294117,5.470588235294118,39.247311827956985,0.6911764705882353,0.9558823529411765,72.3076923076923,0.75,4.294117647058823,5.044117647058823,3.6911764705882355,0.8676470588235294,0.6470588235294118,1.5,3.1470588235294117,34
401,Terance Mann,LAC,2022-2023,72,52.77777777777778,23.069444444444443,8.944444444444445,0.3877182420228778,3.4583333333333335,6.541666666666667,52.86624203821656,0.9166666666666666,2.375,38.59649122807017,1.1111111111111112,1.4444444444444444,76.92307692307693,0.9722222222222222,2.5277777777777777,3.5,2.263888888888889,0.5277777777777778,0.2777777777777778,0.9583333333333334,1.8194444444444444,-37
402,Jaden Ivey,DET,2022-2023,65,23.076923076923077,30.338461538461537,15.353846153846154,0.5060851926977687,5.184615384615385,12.646153846153846,40.99756690997567,1.4615384615384615,4.415384615384616,33.10104529616725,3.523076923076923,4.846153846153846,72.6984126984127,1.0,2.876923076923077,3.876923076923077,4.892307692307693,0.8307692307692308,0.26153846153846155,2.953846153846154,3.1538461538461537,-539
403,Luguentz Dort,OKC,2022-2023,65,50.76923076923077,30.476923076923075,13.923076923076923,0.4568399798081777,4.6923076923076925,11.784615384615385,39.81723237597911,1.8923076923076922,5.569230769230769,33.97790055248619,2.646153846153846,3.3846153846153846,78.18181818181819,1.523076923076923,2.8461538461538463,4.369230769230769,2.1846153846153844,1.0,0.3076923076923077,1.2769230769230768,3.230769230769231,47
404,Keegan Murray,SAC,2022-2023,70,60.0,29.7,11.885714285714286,0.4001924001924002,4.271428571428571,9.614285714285714,44.42793462109955,2.5,6.185714285714286,40.415704387990765,0.8428571428571429,1.0857142857142856,77.63157894736842,1.0714285714285714,3.5428571428571427,4.614285714285714,1.1571428571428573,0.8,0.5285714285714286,0.8142857142857143,1.957142857142857,109
405,Eugene Omoruyi,DET,2022-2023,33,30.303030303030305,14.787878787878787,6.090909090909091,0.41188524590163933,2.393939393939394,5.181818181818182,46.198830409356724,0.42424242424242425,1.7272727272727273,24.561403508771928,0.8787878787878788,1.3333333333333333,65.9090909090909,1.0909090909090908,1.5757575757575757,2.6666666666666665,0.6060606060606061,0.6363636363636364,0.030303030303030304,0.6666666666666666,2.3333333333333335,2
406,Cameron Johnson,BKN,2022-2023,33,57.57575757575758,28.060606060606062,15.151515151515152,0.5399568034557235,5.090909090909091,11.303030303030303,45.0402144772118,2.515151515151515,6.363636363636363,39.523809523809526,2.4545454545454546,3.0,81.81818181818183,0.7272727272727273,3.606060606060606,4.333333333333333,1.696969696969697,1.1515151515151516,0.3333333333333333,0.7272727272727273,1.9393939393939394,97
407,Herbert Jones,NOP,2022-2023,56,42.857142857142854,29.053571428571427,9.642857142857142,0.33189920098340503,3.5,7.642857142857143,45.794392523364486,0.7678571428571429,2.607142857142857,29.45205479452055,1.875,2.5357142857142856,73.94366197183099,1.4107142857142858,2.5714285714285716,3.982142857142857,2.375,1.6428571428571428,0.6071428571428571,1.3214285714285714,3.2857142857142856,55
408,Monte Morris,WAS,2022-2023,58,44.827586206896555,27.74137931034483,10.258620689655173,0.36979490366687384,3.9310344827586206,8.224137931034482,47.79874213836478,1.3103448275862069,3.293103448275862,39.79057591623037,1.0862068965517242,1.3103448275862069,82.89473684210526,0.39655172413793105,3.0517241379310347,3.4482758620689653,5.224137931034483,0.6724137931034483,0.1724137931034483,1.0172413793103448,1.293103448275862,8
409,Malaki Branham,SAS,2022-2023,56,21.428571428571427,22.982142857142858,9.357142857142858,0.40714840714840717,3.7142857142857144,8.517857142857142,43.60587002096436,1.1428571428571428,3.6785714285714284,31.06796116504854,0.7857142857142857,0.9642857142857143,81.48148148148148,0.4642857142857143,2.125,2.5892857142857144,1.9821428571428572,0.5178571428571429,0.125,1.1785714285714286,1.75,-280
410,Bradley Beal,WAS,2022-2023,50,48.0,33.54,23.2,0.691711389385808,8.88,17.56,50.56947608200456,1.6,4.38,36.5296803652968,3.84,4.56,84.21052631578947,0.82,3.1,3.92,5.42,0.9,0.66,2.9,2.14,42
411,Ricky Rubio,CLE,2022-2023,25,72.0,17.16,5.76,0.3356643356643357,2.04,5.52,36.95652173913043,0.72,2.64,27.27272727272727,0.96,1.24,77.41935483870968,0.28,2.04,2.32,3.36,0.92,0.2,1.0,1.44,67
412,Wendell Carter Jr.,ORL,2022-2023,50,44.0,30.16,15.56,0.5159151193633952,5.76,10.98,52.459016393442624,1.34,3.86,34.715025906735754,2.7,3.6,75.0,2.26,6.62,8.88,2.4,0.46,0.58,2.06,2.9,-44
413,Doug McDermott,SAS,2022-2023,60,30.0,20.65,9.95,0.48184019370460046,3.683333333333333,7.95,46.331236897274636,1.9166666666666667,4.516666666666667,42.435424354243544,0.6666666666666666,0.9333333333333333,71.42857142857143,0.3333333333333333,1.8833333333333333,2.216666666666667,1.4666666666666666,0.2,0.1,0.9666666666666667,1.7666666666666666,-185
414,Nic Claxton,BKN,2022-2023,67,52.23880597014925,29.492537313432837,12.567164179104477,0.42611336032388664,5.417910447761194,7.6716417910447765,70.62256809338521,0.0,0.029850746268656716,0.0,1.7313432835820894,3.298507462686567,52.488687782805435,2.388059701492537,6.776119402985074,9.164179104477611,1.8059701492537314,0.8059701492537313,2.4776119402985075,1.2835820895522387,2.8208955223880596,47
415,James Wiseman,DET,2022-2023,36,27.77777777777778,18.305555555555557,9.555555555555555,0.5220030349013657,4.055555555555555,7.0,57.936507936507944,0.1111111111111111,0.4444444444444444,25.0,1.3333333333333333,1.9444444444444444,68.57142857142857,1.6111111111111112,4.166666666666667,5.777777777777778,0.6388888888888888,0.16666666666666666,0.5833333333333334,1.1111111111111112,2.361111111111111,-209
416,Saddiq Bey,ATL,2022-2023,67,28.35820895522388,28.0,13.835820895522389,0.494136460554371,4.477611940298507,10.805970149253731,41.43646408839779,1.9701492537313432,5.388059701492537,36.56509695290859,2.91044776119403,3.4029850746268657,85.52631578947368,1.164179104477612,3.417910447761194,4.582089552238806,1.462686567164179,0.8955223880597015,0.19402985074626866,0.9402985074626866,1.626865671641791,-193
417,Dorian Finney-Smith,BKN,2022-2023,58,44.827586206896555,30.982758620689655,8.293103448275861,0.2676683361157485,2.9482758620689653,7.5344827586206895,39.130434782608695,1.7241379310344827,5.189655172413793,33.222591362126245,0.6724137931034483,0.896551724137931,75.0,1.6724137931034482,3.0172413793103448,4.689655172413793,1.5344827586206897,0.8793103448275862,0.46551724137931033,0.9310344827586207,2.189655172413793,-60
418,Aaron Holiday,ATL,2022-2023,55,52.72727272727272,13.672727272727272,3.9454545454545453,0.28856382978723405,1.4727272727272727,3.4909090909090907,42.1875,0.5636363636363636,1.3818181818181818,40.78947368421053,0.43636363636363634,0.509090909090909,85.71428571428571,0.38181818181818183,0.8363636363636363,1.2181818181818183,1.2727272727272727,0.4909090909090909,0.18181818181818182,0.5636363636363636,1.309090909090909,-18
419,Jaylin Williams,OKC,2022-2023,40,50.0,17.75,5.9,0.3323943661971831,2.1,4.75,44.21052631578947,0.925,2.15,43.02325581395349,0.775,1.075,72.09302325581395,0.8,3.925,4.725,1.4,0.475,0.275,0.675,2.3,-60
420,Garrison Mathews,ATL,2022-2023,49,28.57142857142857,12.83673469387755,4.510204081632653,0.35135135135135137,1.2653061224489797,3.6122448979591835,35.02824858757062,1.1020408163265305,3.2653061224489797,33.75,0.8775510204081632,0.9795918367346939,89.58333333333334,0.20408163265306123,1.163265306122449,1.3673469387755102,0.4897959183673469,0.46938775510204084,0.08163265306122448,0.3673469387755102,1.163265306122449,-82
421,Blake Wesley,SAS,2022-2023,27,22.22222222222222,16.666666666666668,5.0,0.3,1.8518518518518519,5.444444444444445,34.01360544217687,0.5925925925925926,1.4444444444444444,41.02564102564102,0.7037037037037037,1.1851851851851851,59.375,0.2962962962962963,1.6296296296296295,1.9259259259259258,2.185185185185185,0.6296296296296297,0.14814814814814814,1.6296296296296295,1.9259259259259258,-94
422,Dominick Barlow,SAS,2022-2023,18,11.11111111111111,12.11111111111111,3.0,0.24770642201834864,1.2222222222222223,2.611111111111111,46.808510638297875,0.0,0.2222222222222222,0.0,0.5555555555555556,0.8333333333333334,66.66666666666666,1.2222222222222223,1.5,2.7222222222222223,0.6111111111111112,0.2777777777777778,0.5,0.6111111111111112,1.8333333333333333,-81
423,Naji Marshall,NOP,2022-2023,67,49.25373134328358,24.46268656716418,9.447761194029852,0.3862111043319097,3.328358208955224,7.701492537313433,43.21705426356589,0.9402985074626866,3.074626865671642,30.582524271844658,1.8507462686567164,2.3134328358208953,80.0,0.6567164179104478,3.074626865671642,3.7313432835820897,2.5074626865671643,0.7313432835820896,0.19402985074626866,1.2537313432835822,1.507462686567164,24
424,Kendrick Nunn,WAS,2022-2023,61,45.90163934426229,13.40983606557377,6.442622950819672,0.480440097799511,2.4918032786885247,5.983606557377049,41.64383561643836,1.0,2.9672131147540983,33.70165745856354,0.45901639344262296,0.5409836065573771,84.84848484848484,0.19672131147540983,1.2459016393442623,1.4426229508196722,1.1311475409836065,0.3770491803278688,0.04918032786885246,0.8524590163934426,0.8524590163934426,-1
425,Shai Gilgeous-Alexander,OKC,2022-2023,61,50.81967213114754,35.59016393442623,31.39344262295082,0.8820819898664211,10.426229508196721,20.442622950819672,51.00240577385726,0.8688524590163934,2.4918032786885247,34.868421052631575,9.672131147540984,10.704918032786885,90.35222052067381,0.8852459016393442,3.9344262295081966,4.819672131147541,5.475409836065574,1.6721311475409837,0.9836065573770492,2.901639344262295,2.737704918032787,151
426,Trey Lyles,SAC,2022-2023,64,59.375,16.765625,7.78125,0.4641192917054986,2.609375,5.453125,47.85100286532951,1.1875,3.15625,37.62376237623762,1.375,1.71875,80.0,0.890625,3.078125,3.96875,0.953125,0.34375,0.4375,0.875,1.28125,82
427,Clint Capela,ATL,2022-2023,56,53.57142857142857,26.535714285714285,11.910714285714286,0.4488559892328398,5.428571428571429,8.428571428571429,64.40677966101694,0.0,0.017857142857142856,0.0,1.0535714285714286,1.8392857142857142,57.28155339805825,4.160714285714286,6.964285714285714,11.125,0.8571428571428571,0.6964285714285714,1.2321428571428572,0.8035714285714286,2.125,-17
428,Yuta Watanabe,BKN,2022-2023,49,48.97959183673469,17.06122448979592,5.918367346938775,0.34688995215311,2.1020408163265305,4.163265306122449,50.49019607843137,1.0816326530612246,2.3469387755102042,46.08695652173913,0.6326530612244898,0.8367346938775511,75.60975609756098,0.5510204081632653,2.0,2.5510204081632653,0.8571428571428571,0.4489795918367347,0.30612244897959184,0.40816326530612246,1.4489795918367347,13
429,Spencer Dinwiddie,BKN,2022-2023,70,50.0,34.4,17.7,0.5145348837209303,5.928571428571429,13.357142857142858,44.38502673796791,2.4,6.3428571428571425,37.83783783783784,3.442857142857143,4.228571428571429,81.41891891891892,0.37142857142857144,2.9285714285714284,3.3,5.9714285714285715,0.8428571428571429,0.3142857142857143,1.8571428571428572,2.3857142857142857,-97
430,Aaron Wiggins,OKC,2022-2023,60,55.00000000000001,18.5,6.516666666666667,0.35225225225225226,2.533333333333333,5.083333333333333,49.8360655737705,0.6333333333333333,1.6833333333333333,37.62376237623762,0.8166666666666667,1.0,81.66666666666667,1.0166666666666666,2.0833333333333335,3.1,1.2166666666666666,0.5333333333333333,0.2,0.8,1.5333333333333334,24
431,Kawhi Leonard,LAC,2022-2023,44,63.63636363636363,33.75,23.727272727272727,0.703030303030303,8.522727272727273,16.704545454545453,51.02040816326531,1.9318181818181819,4.659090909090909,41.46341463414634,4.75,5.431818181818182,87.44769874476988,1.1363636363636365,5.181818181818182,6.318181818181818,3.8636363636363638,1.4545454545454546,0.5227272727272727,1.6363636363636365,1.5909090909090908,187
432,Richaun Holmes,SAC,2022-2023,36,50.0,8.583333333333334,3.2222222222222223,0.37540453074433655,1.3611111111111112,1.9722222222222223,69.01408450704226,0.1111111111111111,0.1388888888888889,80.0,0.3888888888888889,0.4722222222222222,82.35294117647058,0.6944444444444444,1.3333333333333333,2.0277777777777777,0.1388888888888889,0.08333333333333333,0.3055555555555556,0.3888888888888889,1.2777777777777777,-54
